state,business_id,name,postal_code,latitude,longitude
NC,QZwVC3LsKDK-37iF6-X7hg,Domino's Pizza,28203,35.1965941,-80.8510337
OH,yYkSZKg3AEgWN0BmwU8Keg,Burgers Beer & Breakfast,44094,41.6418934,-81.4065698
NC,opBoB-pMHzUaK0-zsnUd1Q,The Dive N,28134,35.0859529,-80.8870612
NV,n6u8lDrWBYkis8EQTwgOyA,Serrano's Mexican Grill,89014,36.0705045,-115.0766078
AZ,Nt0ILbydRyDbE3BPRZCrew,Il Primo Pizza & Wings,85017,33.5251835,-112.1304543
AZ,5OmuCo0kdvWQZXidGuxrsw,NY Slicers Deli,85009,33.4572215,-112.1510793
OH,sayPFGC6C7cNDExDjdN9XQ,Grum's Sub Shoppe,44139,41.422831,-81.477509
OH,fIMBFVFYfAo2g6022Q7pjQ,Arby's,44060,41.6609297,-81.3772273
AZ,mGgzEpWVNnnpJuv4xrsieA,The Great Indoors,85254,33.6342085,-111.9253627
OH,IUmylj6lLBFUyQtBnxB_jQ,Sushi Rock,44122,41.5004234,-81.4967959
AZ,1tq2OxLMv-yxhdKLa2f8QQ,Grullo's Fine Mexican Food,85203,33.4155297,-111.8070529
NC,31acLzszeCCpeXmyAnoTdg,Stagioni Four Seasons of Food,28207,35.200325,-80.824611
NC,A40fb5_bt_tXNYwMPnDltw,Southern Kitchen,28079,35.0849158761,-80.6344088814
WI,a4I6hTqQwL3Px1aXfHD4Aw,Chuck E. Cheese's,53719,43.058557,-89.49701
NV,mxMwo3zfJwVoCIayeNcA5w,East Ocean Dim Sum & Seafood Restaurant,89123,36.0144309,-115.1182167
NC,ByyMZI6YHeBuYlAeQ7DaEw,Nile Ethiopian Restaurant & Grocery,28205,35.2026971,-80.7609726
OH,D31JSfofD0dYbIx7Yak2Yw,Scrambler Marie's,44124,41.5222968301,-81.4391266017
OH,Ie5p4LdCARn__C2AQKVJTQ,White House Chicken,44278,41.1019641,-81.4351349
NC,ffXOeotInfX8G_dK5_s6Ag,Chen-Fu Fast Chinese Food,28105,35.1357117,-80.7126734
NV,EkOqxlglUpw9YUdnTbbJKg,Happy's Pizza,89103,36.1162314,-115.2253751
NC,cNNOcuykCG0yNDzevqBKIg,Red Lobster,28027,35.3707813,-80.7157904
OH,S_02VqM-sXAY9kDhvGxXtw,Five Guys,44109,41.4645276,-81.6870377
NV,dgseqfpjVGR7TkEee3LZtQ,Jolly Bar Ethiopian Restaurant,89103,36.1152814,-115.2269521
NV,jgtWfJCJZty_Nctqpdtp3g,The Fat Greek,89103,36.1172631,-115.2099329
PA,yKJCTTGgUr8IHyQDk6NKfA,Basha 21,15217,40.4363881393,-79.9227545239
PA,Iko1Ic3XzHJb8UoZmpfmOw,Cannon Coffee,15226,40.3934598,-80.0201357
OH,Lycld8xZmrgbRJD4qDxgGA,Don Patron Mexican Grill,44236,41.240056,-81.440667
NV,hZaTI-r6eJcabuyY3e0TdQ,Teriyaki Madness,89012,36.024847,-115.0059172
NC,2CWnWhzMBBuj-wdZ6p78Fw,Rusty Rudder,28031,35.4876327229,-80.8881687882
NC,vmIF48wKEKk2X6Lj_TFFTw,Toni & Jerrie's Italian Restaurant,28104,35.0867426,-80.6962257
PA,R2hVz1386VvoPFLdUbJyDQ,Mama Pepino's Pizza & Pub,15045,40.3348801,-79.8909157
AZ,RdK6dhy4lOb2taNp-WrHjQ,El Mesquite Restaurant,85042,33.3790989,-112.0705987
NV,FLlupvZjaiPw42Rj8sUFfQ,P'Dubs BBQ,89169,36.1248998,-115.1350531
SC,cXRCxeaKHyOR8SnrDXv_DA,Pelican's SnoBalls,29708,35.0604537,-80.9905885
AZ,RI7jH14rISeIa2Idvuyh8A,IHOP,85323,33.4563549486,-112.340354939
PA,yGdO0huBvnAhyEX7fZO7og,Honeymoon Chinese Restaurant,15129,40.290431829,-80.028886148
WI,9e9AW5qdxhWNrK2uhNCkAQ,Club Tavern & Grille,53562,43.0968804,-89.4946898
AZ,e9UsRb-fmza5ukU8Ftduew,Jasmine Tokyo,85254,33.582398017,-111.92868457
NC,ujUW_oXhTsdPqSTFK1sdZg,Loco Lime Mexican Grill,28078,35.384346,-80.786208
WI,zx_eg_zbs2pyDU4QmCXE1Q,Arby's,53704,43.123819,-89.315267
AZ,szeG61Jn4dFrLqhZy0m_ug,Downtown Pizza Lounge,85004,33.448402,-112.0714244
NV,LxnZTxUoj063tbJaLQ7DHQ,Taco Bell,89014,36.0563,-115.0411
OH,PuxKvdjE1vyPyswDZ1ZFFA,McDonald's,44070,41.4155356,-81.9248663
NV,np8vGHEpwEOgx_yktx2hnA,The Court Cafe,89011,36.0519065857,-114.994750977
AZ,ki8DalibpkEUDbWjQnJ5WA,China Chan Restaurant,85051,33.5803589,-112.120516
NC,REzVrw0MaOaYkA7YQe_xFg,Fast Wok,28215,35.2243171,-80.7275346
OH,IoPSrK19Xd9FG_Q0x_CcLQ,Giuseppes Pizza & Subs,44124,41.5196863,-81.4687118
IL,hP2DOm7E2H4P7MOS7XN_SQ,Hamilton Walker's,61820,40.117491,-88.243875
WI,n8tzdLv8oREwZF6e8u7Hkw,Wendy's,53704,43.121874,-89.3179828
NC,EQIT5u3x0TX_hFGi8C_fpA,McDonald's,28075,35.3225144,-80.6458476
AZ,hFGr-XNgJixyynMEwLQ1Kg,Joey's of Chicago,85331,33.7982003,-111.9799078
PA,n9PgccTPsLxgYL6ZCkxDMQ,Pittzarella,15102,40.3087554809,-80.0332425535
AZ,70GtD32xaw1_Rd_sVaOEnQ,Ruby Tuesday,85281,33.432256,-111.904661
AZ,EX_daRmTI61Eq0kiXBuDsw,Charlie's Cafe,85281,33.4177879,-111.9293451
NV,e0JOkQYz_cnz91k6X55PLw,Sinatra,89109,36.129913,-115.165432
NV,BB-Ab0rwYk6aclOn9SMVmg,Blue Dogs Pub,89121,36.1010489,-115.0999655
AZ,_jGyZz4v9dedx_LIdJHulw,KFC,85013,33.4805,-112.083
OH,k9rR23TeanYDFEdqUK9Hjw,Slyman's Tavern,44131,41.3961084,-81.6419922
AZ,1IbrFRdTTdPUG0Ne1pEXJA,George's Lakeview Cafe,85351,33.6053090486,-112.285931222
AZ,cIRZU99i82ReJxCqhgXc5g,Nana Tee's Hometown Dogs,85209,33.5982609415,-112.15089139
PA,eWer42jEQGG1o8mNQUk4Kg,Saga Hibachi Steakhouse & Sushi Bar,15146,40.4294899,-79.7950233
NV,miLGfOp3gvO2y3nMv--1Qg,Rockin' Baja Lobster,89113,36.071018,-115.24534
AZ,e2DH7QQssuGqwLltAI5pEg,Humphrey's Kitchen & Koffee,85016,33.507108,-112.0307845
NV,YNUdy-W_ZFO9B2SZUKRrPw,Del Taco,89135,36.1594593,-115.32098
OH,dVvij7VRh55dISu02I0IGw,Sangria y Tapas Bar & Restaurant,44145,41.467488,-81.921821
NC,ISdhY_4cB9FXo5TVVm0iAA,Jersey Mike's Subs,28278,35.1654259,-80.982341
PA,-ZaQKvtRGQA-4FoUE_1s4w,That's Amore,15201,40.4790514,-79.9554846
OH,Xxz0qN2tdBaqMT7WVdg4yQ,Denny's,44060,41.6590021038,-81.3658992987
OH,vgyJUNMpGE7pLrTWlL4DxQ,Olive Garden Italian Restaurant,44122,41.457949,-81.487303
IL,N9bjF5E2ms6fSWEMmvt39w,Pickles,61820,40.1111456,-88.2441689
NC,zgtgMlvFk5Ilrs1yj78tdA,Hungry Howie's Pizza,28226,35.0875616,-80.859455
AZ,p3JG2He3UptGY0eqc2YX8g,Wild Game Grill,85016,33.4800325,-112.0283324
OH,uKyyrg9nwitkBqaHvR72tA,Tai Wah Chinese Restaurant,44236,41.2242702,-81.4403934
WI,ugdUuApH3pYXggW5qpbALg,Mr. Torta's,53716,43.083976745,-89.3033632212
OH,NVC1MFGTobWxYcuo_z7BGQ,Etna Restaurant & Wine Bar,44106,41.5087969,-81.5995009
AZ,2pMT5SBfn4oGr_Ae1tp8vQ,JJ Madisons,85205,33.4238866,-111.6850999
AZ,hxe8xidZ04BfdqQ-oUADiQ,Charleston's,85226,33.321281,-111.970806
NV,fcWkZgmzRsm3H4egzSrV_A,KJ Dim Sum & Seafood,89103,36.1174419807,-115.189182093
NV,GdpiEeG8oe8BnpMaENJLfg,Las Taquizas,89110,36.1737686732,-115.081502517
OH,XDeAQ9ayhiWx0lBM3iVUqw,White Castle,44112,41.523349,-81.59087
AZ,-lrxtiCaTdCJ9h7uMndsUQ,Stacy's Pit Stop BBQ,85020,33.5609161,-112.0654251
AZ,0vdw9E5zzYDNsW_smjBmHA,El Sol Mexican Cafe,85225,33.3165279,-111.8420154
AZ,Iyoew2PXUR9vM_atU9iqDw,Panera Bread,85032,33.5835305839,-111.977104701
AZ,uw-4od3ibuYgNeBwooyhtw,Pancheros Mexican Grill,85224,33.3056508,-111.8777697
PA,pxlTuangM_lHmQqx44RsaA,Rasta House Caribbean Resturant,15212,40.456127,-80.006524
OH,uyF7SwfaUYq_PYdPuASWXg,Classic Rock Coffee,44092,41.613592,-81.464944
IL,hH7qhup_bGKr9r27RpHJPw,Taco Bell,61953,39.7920124089,-88.2695026327
PA,lK7gnWVs81PI1XxeJ7DEPA,"Peace, Love and Little Donuts of Robinson",15136,40.4462401,-80.1442878
OH,J1KCaKqw-1qcERELeTJEBA,Anthony's Family Restaurant,44095,41.6429229,-81.4392617
NV,plwa-yW-uQaJ7fiIAotOWg,Capriotti's,89114,36.1834521121,-115.309832449
AZ,YrVoo51-y4jMxpZh-kPRfw,The Good Egg - Carefree,85266,33.7978115,-111.9292904
PA,txF4WKY3P2hF3i6VCRD8YA,Angelina's Pizzeria,15226,40.3979392,-80.0261906
PA,jqBUVAWJRJ6QIGXVuhdVvw,Cadillac Ranch,15205,40.4394024356,-80.1478385925
IL,YERn2kltXVj9936i6T4Q8w,Big J J Fish & Chicken,61820,40.1269433,-88.2386034
PA,lU5SyqwRlKS7cNj2DrCpGA,Italian Village Pizza,15063,40.2012103034,-79.9238710997
NC,SHFlELFcEcAOJv_fTAKChQ,Dandelion Market,28202,35.2286689,-80.84241
OH,m38_eIvoBs8QSCk3hniEdg,Panera Bread,44147,41.291591,-81.675579
WI,ITieHQ8UwKq74FnqTKnPOQ,Pinkus McBride Market,53703,43.0791526,-89.3838875
AZ,fh6tKiiZlrGk6fRaxd8buA,Church's Chicken,85301,33.5382697,-112.1776252
NV,TVbVii4EUQt9DG7y698zIw,ARIA Café,89109,36.1083024557,-115.176606871
NV,D9unP0Qn78z5HkaeT4_PTA,Papa John's Pizza,89052,35.979927,-115.100444
AZ,lAHMg3pbNUqkHbvclEZ0Zg,Little Caesars Pizza,85338,33.4516206,-112.3597275
AZ,a5IGxqk1bX-T_uRRWrL9WA,TGI Friday's,85374,33.63846,-112.3640582
AZ,VqF6Uky7SGfjWitgxrhlJA,Little Caesars Pizza,85298,33.2319416609,-111.721218153
NV,W--NYYk_TqGtq_miUE1Eyw,New York Pretzel,89109,36.102723,-115.174286
NV,cM4R0NNWdS2NSZga7bxCRQ,Lasalsa Fresh Mexican Grill,89109,36.135382,-115.159235
NV,mhDG_wtuyTDr-c0rgfEMpQ,Ru Yi Noodle House,89109,36.1067305,-115.1719754
AZ,AwqxDqqodPn57LqnoKtwxA,Wings Express,85210,33.4009410111,-111.856570413
OH,3dnF0DnQX0PqRb8wDyMJkA,McDonald's,44212,41.240084,-81.802144
WI,eRIgaUA3JFOxKXKH4mvshQ,Norske Nook Restaurant & Bakery,53532,43.24795,-89.343562
NV,xcL8PNpRygalnejv0bp1-w,Tacos El Compita 3,89121,36.0997216522,-115.076853675
SC,Jp7DWno_5zAYtrpEkc0ylw,Eat Well,29715,35.0777216,-80.934358
NV,UbL2j7VYnz8deaPUx4_Ljg,KFC,89084,36.2872,-115.178
PA,ysJo5Jdo29XOBCnKrbUKWg,Paris 66,15206,40.459956,-79.92427
AZ,emMNb3q6cbEDZyc_JAgoww,Lucky Break Bar,85283,33.3774883907,-111.907313734
OH,FA_jCCA-33PXgZE7uMxc9Q,Subway,44147,41.3138489,-81.6776209
NC,2V-3ZFt2tLzU_OV6ZI183w,Food Lion,28211,35.192165,-80.79713
OH,iH-BDuPiIV1Eag82oqXmAQ,Frankie's Wok,44141,41.3192959,-81.6271891
PA,Nqh7vzrne2mFFvlhjlPMFQ,Andros Restaurant,15642,40.3234039,-79.698577
AZ,yung5GumwW7s_-2hDz476A,Papa Murphy's,85345,33.5945045,-112.2197398
AZ,M5UO7M4HyWDIK-ZLbtfJFA,Popeyes Louisiana Kitchen,85286,33.2634297,-111.8607007
NV,G1mPdGpIEr4UequrK94LNA,The Lunch Box,89119,36.1051599,-115.136178
NV,Tz3lmsFCS1e8rUkXuHW9mw,IHOP,89110,36.165604,-115.0616061
OH,wiIVbG2ONHXBa5Vn-Y0fBQ,Redhawk Grille,44077,41.667478,-81.243134
AZ,7f2lYQac9MOZDSaQbMs-Vw,Domino's Pizza,85224,33.3196702,-111.8606666
AZ,soLU5qCw1otTHge9J2MQ1A,La Fontana,85251,33.4806663,-111.9080473
NV,9Fn0aU6gg6oGi9HsE5tlbw,Corcoran's Irish Pub,89119,36.0816306995,-115.146902923
OH,r1Y1wRqLu3gqpis-ccNBow,Wendy's,44001,41.41235,-82.210102
AZ,-X9QS8l7u5R3CswmfZtn-Q,Valley Vietnamese food,85032,33.601554,-111.9837624
AZ,uNA3OAcroBXuxZuGDlqLhA,The Hero Factory,85003,33.449777,-112.075344
OH,jIc8lKpK0S265D18cgQKEw,The Pearl,44122,41.4765142187,-81.5521733012
OH,jZwqcK3UF3Aa8nxrh9BHig,Las Cazuelas,44012,41.4942469,-82.0181503
OH,s_7R8WNq6LzCMxk8sd8cqQ,The Kitchen Counter at Whole Foods,44118,41.5007845,-81.5369211
AZ,okX1jSK4-4uPdglVFNYhSw,Taco Bell,85027,33.683674,-112.100217
WI,VKNwgZGroTNHcPqgRtmcpA,P.F. Chang's,53562,43.0977279016,-89.52003479
NV,puaFlVmeV5xsb9IdiqjC7w,Burger King,89113,36.0552449209,-115.276567132
AZ,qYLwo_aPRRD9t2DkLgD9Mw,Julia's Mesquite Mexican Grill,85203,33.436569138,-111.789650135
OH,UD7Khh-HuG915Xy-o1eeTw,Yuengling Bar 1829,44135,41.4116973787,-81.8374730715
OH,hHYyTe8ncqy9WLLgnl_30A,New China Buffet,44060,41.7094114366,-81.3593401015
OH,tFCqpc9gvCtNVNOssJGa2Q,Lagerheads,44256,41.1971979,-81.8870128
AZ,lfZYPCoGQ-1a7Kr_hgYSxQ,Subway,85018,33.4954826,-111.9883722
AZ,eWnlj6iTJBhz0wOpmnsD8Q,Latino Restaurant,85020,33.571077,-112.059008
NC,7BrdZeAM89MGq9J4uINcHA,Lighthouse Seafood and More,28078,35.4101789,-80.8550486
NC,1acwsRJ7tcR2KROVNeUsPQ,Maddi's Southern Bistro,28078,35.4464309,-80.878665
OH,wHG_iKBpUfizBFIGqoaUnQ,Fleming's Prime Steakhouse & Wine Bar,44122,41.462988,-81.4739017
NV,KMxrk1YDlj_qFI1JXK4zRg,McDonald's,89103,36.1148715,-115.209034
WI,sPtBFklthW_Eq-SAAp068w,Zizo Cafe,53704,43.088836,-89.374657
PA,gITBefKO65DKNcCFQp424A,Rockaway Pizzeria,15131,40.3401983957,-79.8111016616
AZ,8PaMGALpL7FwwdUy7eK4ZA,Yogis Grill,85029,33.5814492,-112.1263247
NV,SwqfutGGgIWefhsHZ_abYw,Silver Nugget Steak House,89030,36.1987787,-115.1238543
NV,OYHpqY6-3C-wXR-uPbHhwA,Honey Cakes Cafe,89131,36.2769364731,-115.207847659
PA,Zt2cMfrgRaSbYdC0OSh4jA,Payne Hill Grille,15025,40.3101370058,-79.9160432205
PA,CwGRFM0Y9ca8MBxg2lVqbQ,Andora,15233,40.5533449,-80.1079655
NC,2hgfYu-jBRUGybzl_CvqvA,Romano's Pizza Italian Restaurant,28025,35.4478925,-80.5995299
OH,Z_JWx7gww81inCnoJUKg7g,Mario's Tap House,44092,41.621512,-81.451979
NC,RBljAvEdtDr1gCc9MhPBlw,K Dogs World Famous Hot Dog,28273,35.117001,-80.961721
OH,4asr35mgBPLpNH4NCFPEhg,Domino's Pizza,44256,41.160004,-81.863155
AZ,E6Ne9ok_tHvZIeOdWeh40w,Teakwoods Tavern & Grill,85016,33.496155,-112.021248
NC,ZEW2tHdcRuwKZv8oXY4rCA,Living Kitchen,28211,35.1506051,-80.8286331
PA,mV6lTLYdIjPcyFKugQq1Zw,Bridgeville Vocelli Pizza,15017,40.3671632,-80.110119
PA,X0JIra66e1kLDraXKa2Ajg,Easy Street,15219,40.4380067,-79.9988746
AZ,Z0JT0Ras-kMvJLMdn9iJQQ,Chili Rush,85210,33.3892466269,-111.841040207
AZ,sE6_bFoyHUK2jRsHSpzxCQ,Wendys,85378,33.6381537963,-112.421182729
AZ,HrXrd_S6cDbSjpsRxIGsog,Barros Pizza,85042,33.3771926172,-112.02784224
NV,o_PJyAnngdzxpC5WDyqtyA,Milano's III Pizza,89169,36.105381,-115.1505383
AZ,jIDnLUpdKQCYtvT7wT7mJg,Trails End Bar & Grill,85042,33.3844547202,-112.017174271
NV,uzPW_24SThB9mYA8GH8HFQ,Lucy Ethiopian Restaurant & Bar,89103,36.1170280545,-115.20697625
PA,d1-X_lnO4e00Xso0LF9Zgw,Long John Silver's,15229,40.5171366,-80.0322114
NC,Tbsd_d6lkvJ88CWxKc-iPA,Cook Out,28027,35.3675643,-80.7111718
AZ,tY_Hmm0rT4sRDL-geEYQmg,Time Square,,33.6851410098,-112.116858531
WI,h98IJqWW0wVxwoLV03Azfw,MOD Pizza,53711,43.0171295818,-89.4230023641
NC,n2WtavwwYZyOr0ImiImquQ,Jack in the Box,28216,35.2660805,-80.882307
AZ,t4mKn6nx7rdzLtlKb4EMXg,Sushi Eye in Motion,85225,33.3046323,-111.8420542
NC,mkow7OZ2PZSUjhQ3x3SVbg,Home Team Sports,28214,35.2230799608,-80.9404561582
AZ,QMaaLfedGzNhHz6PZKAUkw,Filibertos Mexican Food,85282,33.4078253,-111.9578506
IL,boIILzBqhjWhq4G0BsB5_A,Miga,61820,40.118357,-88.243984
WI,VS6cBZIOm1-8GjS2aGG-iQ,U-Like Asian Buffet,53719,43.055135,-89.497286
PA,0Z4__YJxeGnYcbx05Mfw_w,Honey Moon Chinese Restaurant,15642,40.305713,-79.726267
NC,Wyy8FS7ov1GFDfWE2UWcmA,XO Tapas and Wine Bar,28031,35.479529,-80.888199
PA,ezRUyWOqbEYa0CecFqIQiA,Lemonhead's Brightwood Grille,15102,40.3273849487,-80.0299911499
OH,CbsS6VvPsIvpytUbLAu71Q,Oriental Palace Buffet,44111,41.462538,-81.8032889
AZ,XTqovJIERskUcTnUNxhp_Q,Pony Express Cafe,85262,33.7413343,-111.8438264
PA,hZvyXM5wy8O_zC3HiLWI9A,Costa Market,15068,40.585863,-79.754503
AZ,LQ-gMAQLbPVxjrBYCJ1ApQ,Little Dragon Chinese Restaurant,85031,33.4800643,-112.1531063
PA,6dDItJbFIwYCmoLZF3iTcg,Popeyes Louisiana Kitchen,15213,40.4415369,-79.958418
AZ,_jz7C0ak_fRhEynaukOF-A,The Grill,85255,33.6406334,-111.9086326
NC,U9HhVS9rtYAYh4ZVcWWIbg,My Camille's,28262,35.3122868762,-80.7450616135
AZ,X40jvXRbJERyA6QPHNuL1w,Tacos El Gordo,85009,33.4509836706,-112.125395983
AZ,KlLCJN_KUP9xFQBJYrhgVg,Phoenix Children's Hospital,85016,33.4794792822,-112.041759952
AZ,xrpZFPRMf5WVgVXT5uuJ6Q,Little Caesars Pizza,85296,33.3337272,-111.7717961
AZ,7HxRm4rnNGomGU_FMsE-Og,Waffle House,85353,33.465152,-112.239303
NV,uYtlrzBwtekPt8GKwUBoWw,Sushi Cafe,89074,36.0446443443,-115.048000145
AZ,lwPLBi3U3HKC0fpXSkyUwQ,Jack in the Box,85085,33.712325,-112.1050798
PA,rwKqYbWkseELVVSAZ3ogpA,Dom's Pizzeria,15085,40.38591,-79.759568
NC,-pEtK-dm5l1-77BrP87j4A,Varsity Bar-B-Q & Ice Cream,28083,35.4676883,-80.6093478
AZ,SWhHaWFuijy_KDs0zVCJog,Rigatony's,85284,33.3359104,-111.9080449
OH,XUcJiJx4x1RBtE31XrNexw,Market,44116,41.4817724,-81.8402898
NV,60YMDriyoqeimFOjHXCUoQ,Loose Caboose Flamingo,89103,36.1149914916,-115.199818768
WI,B2Vh3RyRnLjns4sRMEhmrQ,Milio's Sandwiches,53562,43.091432,-89.487615
NV,hrNIDao4XnOhrv7aaFehTg,Marco's Pizza,89148,36.0550930904,-115.283311492
AZ,6XpqswYWoSOx0a9MkosVRA,Tia Shorty's Authentic Mexican Food,85253,33.5393084,-111.9226306
AZ,GarQqqVFnqe5DjKK0JL9sQ,Streets of New York,85032,33.5972816,-112.0142611
NV,avnIYScsA-gUHZxIn9JfzQ,Bob's Big Boy,89149,36.290462,-115.288456
NV,1dFh7yxHwFzjscCQgDYv1g,Salad Creations,89131,36.2774476,-115.2068052
NV,JijwZPUuFqQqUekNR--dfw,Silverado Steakhouse,89183,36.0124982093,-115.175420129
AZ,X_irZWSbhRYz-VbPGMobTA,Cave Creek Cafe,85022,33.619354,-112.031298
OH,OXFH3ScLLiaTxWKO-wzqGQ,Sutters Restaurant,44065,41.462702,-81.259769
NV,aidcfUzZLOjWgwlxfv3UlA,Tony Big's Pizza N Pasta,89113,36.0583571386,-115.278411222
AZ,tV5PcOIFlB12dpcbCy78VA,India Oven,85204,33.3916092,-111.787729
OH,qTxyr3QWe01S_K4Cw8On5g,Cowboy Food & Drink,44023,41.4130613191,-81.337214264
NC,sQLNQeASr7xbl25WML3JdQ,Bojangles' Famous Chicken 'n Biscuits,28212,35.1772696,-80.7508267
SC,owjS04hpDA-XExecvsU0OQ,Famous Toastery,29708,35.047191135,-80.9908684123
NC,vgY7zKwJ0Dv1stcxsQLS8w,Jersey Mike's Subs,28031,35.4857295,-80.8784194
OH,MkITdtEYh1ocu7uCJ9R4cA,Pizza Hut,44070,41.411767,-81.930284
PA,jBhRphJtQahNTWwFt7wlrQ,Napoli Pizza,15146,40.4377729,-79.7649811
NV,3vxIqhm2jCVjkUWtmDvTsw,Raising Cane's,89123,36.0524764,-115.1715067
PA,N9JASBwB9kWtK0_EjTa1nw,Chan An Restaurant,15205,40.439176,-80.071117
NV,QUxzvPrcWSXCKtYcneXIVA,Rubio's,89128,36.1964872432,-115.250543237
PA,v2LLg08clPWKyNQFBVlZXg,Toss't,15222,40.4410836,-80.0013393
OH,q6hhPShVOq2rQsJKC8ATcg,Firehouse Grille & Pub,44221,41.1351709169,-81.4827311039
OH,mCDCvrsuUDL0ipPj0LntaA,Lyla's Family Restaurant,44221,41.1330197508,-81.4652545438
NV,QJcJaqhxFGaj0V6rRWupvA,Einstein Bros Bagels,89014,36.0633691,-115.0470166
NC,HtObLsspK0xIXfNPb7eUmA,Fuji Japanese Steakhouse,28273,35.1029373522,-80.9848520092
OH,ULGotJu_NkKFBIpsoA_SUA,Taco Bell,44278,41.1019011685,-81.4396690336
AZ,osJfovV0FGBDo4n7eD4-AQ,Sammiches Bistro,85023,33.626378,-112.1002165
AZ,1CSMpBHr3mYd9XEOldM2yw,Fresh & Easy,85297,33.3158099413,-111.712453291
AZ,2NiBvT5zL272IRcxru_x9A,La Bocca Wine Bar & Urban Kitchen,85054,33.6753922026,-111.964266128
NV,erfeEg2sOOGRXYfLIM9BvA,Long John Silver's,89015,36.041221,-114.978614
WI,TmzUG5kgxezUsfNYu5Z5cw,Seafood Center,53562,43.0749199,-89.5295537
AZ,WqHpTx3gHTx8ud8RxSyYOw,Filibertos Mexican Food,85042,33.3788938,-112.0109661
AZ,IsyO4wTJWY9dy-Iq0l1EiA,Koryo Korean BBQ,85302,33.5781497241,-112.15214737
NV,XgsIf7s2zM-cC29WUD-NZQ,Makino Sushi & Seafood Buffet,89103,36.1186319921,-115.20845876
NC,QJ8nA9dgfJagX66238Ne5A,City Tavern,28209,35.153565,-80.834575
WI,eI1n8YoS2xKCCpkLQp-CYA,Journey Sushi & Seafood Buffet,53704,43.120559,-89.305994
OH,Vc8sXKEdO9yVxbRlwBFHKQ,China Sea,44113,41.499006,-81.6983659
NC,QeDkfLmXVguytF3Of9zg-Q,Boudreaux's Louisiana Kitchen,28205,35.247776,-80.804143
AZ,Q-omXDU8qadIqEvftzu-tA,Chick-fil-A,85395,33.462698,-112.3415343
OH,NQzJnch5c81VhFRMoaN8nQ,Leopard Restaurant,44202,41.3344426,-81.3627212
NC,0QdYrqcJTJTvQNk-1WsCbA,Gil's Kitchen,28210,35.128067,-80.874879
OH,dueRWFSTFdH3ZYT0bQdSzw,Bob Evans,44221,41.1199565505,-81.4857693762
OH,VHomsKVp0SccinGIBAfJ8g,Ruby Tuesday,44202,41.3534366,-81.387042
PA,I4q_mNQTKVX_EKbVAh8pdQ,Houlihan's,15205,40.4541244,-80.161164
AZ,PqZsc7vmJ55vBf46uqQ41g,Subway,85251,33.5104822695,-111.911536308
NV,prIta4agQiDpUQVY3MliFA,Chef @ Your Home,89118,36.179696,-115.345235
WI,NpjFkuhBX-LU-hf_FnJzKg,Laredo's,53705,43.0754424,-89.4538419
AZ,-OuTv9a9_MabQjyiZx2Stw,Filiberto's Mexican Food,85043,33.4597930817,-112.168393135
PA,EIFW8Cz9S7-jWWdnZrH3pg,Grand View Buffet,15212,40.447428,-80.022353
NV,N6BDiFk2CyJTMPGUlcOfAg,Jackie Bee Boba Express,89146,36.1596932343,-115.230270177
PA,MKYcOZSpMwJK7uwacK13EA,Smallman Galley,15222,40.4521777,-79.9837408
AZ,iJ4td_U50E6bK071wN03Dw,La Locanda Ristorante Italiano,85253,33.5787209,-111.9257619
PA,vIyxu2PK48X8GPJ7B-z9wg,The Pickle Barrel,15203,40.4289636,-79.9851922
AZ,BBt-H2kcXYGumD0Ey84hQw,Delicious Factory,85281,33.4258501272,-111.940247789
NC,lcKW-L42uOPwUkdljg2PbA,Chong Chin,28036,35.4808015958,-80.8240127563
OH,JVT4ES1BrKmmE6e2vt4E9g,Tarboosh Eatery,44134,41.3619511,-81.6861889
AZ,ouXG1yYRxEsZ_4gfhUob9g,Dickey's Barbecue Pit,85260,33.6197724,-111.8921802
AZ,p8URfi68QVheLkNlaIG-lA,The Oak Room,85201,33.422067,-111.8292629
AZ,58Tt3nU1E0MxKK-Bd_sjhA,Acua,85251,33.4995281,-111.9275978
AZ,B943S8XGbuKWopCAoDxJZw,Subway,85021,33.5667425,-112.1025362
NV,IF9C_h3NONhXZ7bbyhtnxA,Osi's Kitchen,89102,36.1449617256,-115.204817983
NV,Rxz2YpeLr9Ek54Lt5z6h0A,The Chuck Wagon Restaurant,89122,36.1070957,-115.0591787
OH,UsU-DyBjTL8vwAcn3kHrkA,Tomo Steakhouse & Sushi Bar,44136,41.306052,-81.833935
AZ,A--a7fDcNZqhR6RlVdtEqQ,The Wine Studio,85260,33.5814933,-111.9235093
WI,KYdtom3RyDt-3SWGwmJcQA,QDOBA Mexican Eats,53705,43.0614295863,-89.4965509978
OH,hFay_o8K1YfqFiMFoSPv5Q,Bombay Grill,44333,41.1328698,-81.6124113
NC,wlRFPldYNvhGJVFwRjGN_A,Tryon House Restaurant,28213,35.258723,-80.777659
OH,d553fPaVCGY6qjap-Zrf7w,Country Crust Bakery,45612,39.191515,-83.319957
NC,JxUe37ZhYlfi5_0hUaJ_oQ,Papa John's Pizza,28215,35.223248,-80.725492
NV,HDvrgxInBOq6IQNBSo178w,Rice Trax Teriyaki Grill,89113,36.0471607,-115.2433426
PA,6yOvfTHmxFJtQQKLjJ4WqA,Denny's,15137,40.368491447,-79.7797000408
